PomBaseIDs,medium,replicate,proteome_fraction
SPBC14C8.15,Pro,1,2.1173564461221517e-5
SPAC664.09,Pro,1,1.3757803405244798e-5
SPBC409.15,Pro,1,2.7681505565419987e-5
SPCC1795.03,Pro,1,3.844457018858992e-5
SPAC1399.01c,Pro,1,5.767524897563808e-5
SPBC4F6.14,Pro,1,2.1931447229135284e-5
SPBC1683.10c,Pro,1,3.488383765435573e-5
SPCC613.04c,Pro,1,7.913886701328072e-6
SPBC25H2.18,Pro,1,1.3703312810667516e-5
SPAC3G6.04,Pro,1,8.01744636730076e-6
SPAC29B12.10c,Pro,1,3.9439297558430254e-5
SPBC887.06c,Pro,1,1.204824178712612e-5
SPAC20H4.03c,Pro,1,4.2436120700822506e-6
SPAC12G12.08,Pro,1,9.409559518505869e-6
SPCC1442.02,Pro,1,9.287378233406454e-6
SPAPB1E7.02c,Pro,1,1.3271108470680848e-5
SPBC4B4.05,Pro,1,1.1582462668920476e-5
SPAC13G7.13c,Pro,1,2.6692387353418344e-5
SPBC17D11.02c,Pro,1,2.27628215875924e-5
SPBC530.09c,Pro,1,2.9940183797151792e-5
SPAC4D7.06c,Pro,1,1.3294919227920981e-5
SPBC211.02c,Pro,1,7.027989515026149e-6
SPAC1A6.09c,Pro,1,1.2780619911847295e-5
SPCC18.13,Pro,1,8.120920964254181e-6
SPCC830.06,Pro,1,1.2685208589631703e-5
SPAC4F8.05c,Pro,1,1.9722933171183547e-5
SPBC1105.08,Pro,1,2.4300714220284763e-5
SPCC1442.19,Pro,1,3.875380951315973e-6
SPAC222.06,Pro,1,1.365174488637368e-5
SPBC32F12.01c,Pro,1,7.833740940756464e-6
SPBC4F6.10,Pro,1,9.65778026598359e-6
SPCC320.04c,Pro,1,8.41937588639745e-6
SPBC25D12.02c,Pro,1,1.575236083043199e-5
SPAC17H9.20,Pro,1,1.2816835692178934e-5
SPAP8A3.06,Pro,1,4.521896504422376e-6
SPCC1840.11,Pro,1,1.0541323818436319e-5
SPBPB2B2.13,Pro,1,6.939453513464175e-6
SPCC330.13,Pro,1,7.849253732210951e-6
SPAC25G10.01,Pro,1,2.027026571343327e-6
SPBC15D4.05,Pro,1,2.934439523532166e-5
SPAC23G3.08c,Pro,1,1.1957990028838838e-5
SPAC2F3.10,Pro,1,5.540336569731202e-6
SPBP23A10.03c,Pro,1,3.297754167506477e-6
SPCC285.03,Pro,1,2.1906379475348117e-5
SPBC1921.06c,Pro,1,9.352770503872332e-6
SPACUNK4.08,Pro,1,1.2466767446773481e-5
SPAC144.14,Pro,1,1.0871783211720427e-5
SPBC215.03c,Pro,1,8.81417126748381e-6
SPAC57A10.07,Pro,1,2.2027892422777743e-5
SPAC16A10.04,Pro,1,1.3260264365007834e-5
SPCC895.09c,Pro,1,1.7511062644996492e-5
SPCC970.09,Pro,1,8.84292582825362e-6
SPBC36B7.02,Pro,1,1.5273503941279552e-5
SPAC31G5.15,Pro,1,7.86097556568445e-6
SPAPB1A10.11c,Pro,1,1.6117702045440074e-5
SPBC1306.02,Pro,1,1.3410881337170786e-5
SPAC16E8.14c,Pro,1,1.5826842262609088e-5
SPBC9B6.06,Pro,1,1.8447300059395267e-5
SPBC3H7.10,Pro,1,3.636159691777699e-6
SPAC12G12.09,Pro,1,1.0901453866022068e-5
SPCC338.11c,Pro,1,9.340402643079203e-6
SPBC32H8.10,Pro,1,1.2564399700933156e-5
SPBC15C4.02,Pro,1,1.3351631842576352e-5
SPBC3B9.21,Pro,1,5.372277054505257e-6
SPCC736.10c,Pro,1,8.618398773533357e-6
SPBC1773.01,Pro,1,2.825838918973614e-6
SPAC1399.05c,Pro,1,1.946975193065064e-5
SPBC530.04,Pro,1,8.494411935431709e-6
SPAC823.11,Pro,1,2.3561800942894253e-5
SPBC25H2.11c,Pro,1,3.4747930798268266e-5
SPBC28E12.06c,Pro,1,1.315013902817042e-5
SPBC13E7.07,Pro,1,3.0887977771160706e-5
SPAC5H10.13c,Pro,1,2.622122494084465e-6
SPBC21C3.11,Pro,1,1.4117859005728638e-5
SPAC7D4.05,Pro,1,5.36331331645184e-6
SPCC18.05c,Pro,1,6.103562490913901e-6
SPAC26H5.04,Pro,1,1.1102034413380641e-5
SPAC56F8.11,Pro,1,4.861000841321666e-6
SPAC869.02c,Pro,1,1.5558808317209142e-5
SPCC1393.09c,Pro,1,4.4841284540947864e-6
SPCC736.14,Pro,1,1.1787388899209986e-5
SPAC3H1.01c,Pro,1,2.1005880705329802e-7
SPBC28E12.05,Pro,1,7.565536302441707e-6
SPBP22H7.03,Pro,1,4.873724125593683e-5
SPAC25B8.07c,Pro,1,7.685016168769625e-6
SPBC9B6.07,Pro,1,2.5657143659861115e-5
SPAC1071.12c,Pro,1,7.12071453704732e-6
SPBC106.20,Pro,1,1.7087401670234868e-5
SPBC13G1.13,Pro,1,9.589161793496819e-6
SPCC24B10.04,Pro,1,2.1249521835478247e-5
SPBC26H8.16,Pro,1,1.1247771032476829e-5
SPBC4B4.07c,Pro,1,1.1842491032303324e-5
SPBC342.01c,Pro,1,3.686874761861378e-5
SPBC3H7.18,Pro,1,5.4411008542753605e-6
SPBC27B12.14,Pro,1,3.790738146211713e-5
SPAC1002.02,Pro,1,9.980208747508732e-6
SPCC1902.02,Pro,1,2.7017458040489124e-6
SPAC688.12c,Pro,1,3.661696078217212e-5
SPCC74.02c,Pro,1,1.1802049789832652e-5
SPBC17D1.03c,Pro,1,9.821282726446909e-6
SPAC17A5.02c,Pro,1,5.213118641168774e-6
SPBC83.10,Pro,1,1.9982908489835277e-5
SPBC4B4.02c,Pro,1,3.852221695213939e-7
SPAC1B9.03c,Pro,1,1.6220991414602626e-5
SPBC1709.16c,Pro,1,3.421107625143965e-6
SPCC338.13,Pro,1,1.3078840957241702e-5
SPAC22E12.14c,Pro,1,1.0918656918717732e-5
SPAC3A12.04c,Pro,1,6.1944745159432675e-6
SPCC1672.10,Pro,1,1.3607064720609552e-5
SPBC25B2.03,Pro,1,6.711742261578025e-6
SPCC553.04,Pro,1,1.259736299828556e-5
SPCC24B10.11c,Pro,1,3.83247084088454e-6
SPBC211.01,Pro,1,1.0329705614469661e-5
SPAC6B12.10c,Pro,1,7.0043848835146984e-6
SPAC1610.01,Pro,1,2.4321449730676863e-5
SPAC3H5.06c,Pro,1,2.7150538832415316e-6
SPCC24B10.10c,Pro,1,5.602661541771602e-6
SPBP18G5.03,Pro,1,3.0366026019394204e-6
SPCC10H11.01,Pro,1,3.366227723603797e-7
SPAPB18E9.02c,Pro,1,6.7408796149190715e-6
SPCC63.05,Pro,1,9.30858468963643e-6
SPAC589.09,Pro,1,4.887241315316999e-6
SPBC354.13,Pro,1,9.333180330183676e-6
SPAC3A12.02,Pro,1,6.434529214066234e-6
SPAPB1E7.03,Pro,1,1.1229812411236471e-5
SPCC4B3.20,Pro,1,4.416908457194039e-6
SPAC521.04c,Pro,1,3.1951039488007786e-5
SPBC651.06,Pro,1,1.36320653631916e-5
SPBC3D6.05,Pro,1,2.508622994223359e-5
SPAC227.12,Pro,1,1.3287234710290535e-5
SPAC1327.01c,Pro,1,1.5464948580401883e-5
SPAC22G7.04,Pro,1,1.5200599539551622e-5
SPBC1E8.02,Pro,1,2.135662197963178e-5
SPAC17A5.08,Pro,1,4.434838498702892e-6
SPAC1952.06c,Pro,1,9.454023621211574e-6
SPAC2G11.10c,Pro,1,5.141487644472151e-6
SPAC3H5.11,Pro,1,1.3613428827260987e-5
SPBC12D12.08c,Pro,1,3.524907849440665e-5
SPCC285.13c,Pro,1,3.323089489841968e-6
SPAC3A11.08,Pro,1,6.032750527637249e-6
SPBP8B7.31,Pro,1,5.4800451399883794e-6
SPBC19C7.08c,Pro,1,1.0474602287795692e-5
SPAC14C4.06c,Pro,1,1.4543025165270461e-5
SPBC1709.03,Pro,1,2.1355245944107258e-5
SPAC15E1.06,Pro,1,6.8738975544957444e-6
SPAC13G7.05,Pro,1,9.433575623206657e-6
SPBC2F12.02c,Pro,1,9.052232604999282e-6
SPCC1223.01,Pro,1,3.4587417067190436e-6
SPAC1A6.05c,Pro,1,1.0639113599809985e-5
SPCC11E10.02c,Pro,1,7.886195514108372e-6
SPBC337.06c,Pro,1,5.803738393534661e-6
SPAC3H1.13,Pro,1,1.1020481673924179e-5
SPBC354.06,Pro,1,8.736900306505688e-6
SPBC428.13c,Pro,1,8.465081953547333e-6
SPBC23G7.16,Pro,1,4.736164610140734e-6
SPAC57A7.11,Pro,1,5.216811450903899e-6
SPBC21C3.17c,Pro,1,2.092829098594438e-5
SPBC31F10.13c,Pro,1,5.554306127746297e-6
SPAC22E12.06c,Pro,1,9.14732985282811e-6
SPCC1259.15c,Pro,1,2.270214642847423e-5
SPBC215.06c,Pro,1,1.3282283729400147e-5
SPBC2A9.04c,Pro,1,7.796287411599133e-6
SPAC3G9.10c,Pro,1,1.9890890473875034e-5
SPAC9E9.14,Pro,1,8.880753026951402e-6
SPAC9E9.10c,Pro,1,4.5978429973390735e-6
SPAC22G7.09c,Pro,1,2.334505530017403e-5
SPBC365.11,Pro,1,1.36077684478561e-5
SPAC19B12.11c,Pro,1,1.677434548144737e-5
SPBC19G7.02,Pro,1,8.581574495695924e-6
SPBC1773.11c,Pro,1,1.6477230635963217e-5
SPCC320.08,Pro,1,8.149648955818226e-5
SPAP27G11.03,Pro,1,2.6673746183910485e-5
SPBC1711.18,Pro,1,1.0854000140363876e-5
SPBC19F8.03c,Pro,1,1.1915611432234006e-5
SPBC29A10.06c,Pro,1,1.1641248387831558e-5
SPBC24C6.13,Pro,1,6.338098122928705e-6
SPBC1604.01,Pro,1,6.050741814516264e-6
SPAC139.04c,Pro,1,1.355098135727408e-5
SPBC1734.12c,Pro,1,1.1934404702698213e-5
SPBPJ4664.01,Pro,1,1.1181286967265416e-5
SPAC26A3.10,Pro,1,5.671644113984544e-6
SPAC15A10.12c,Pro,1,1.235026833258376e-5
SPAC2G11.14,Pro,1,8.802744952469532e-6
SPBC1703.11,Pro,1,7.189825285680907e-7
SPBC11B10.10c,Pro,1,1.0496519821581376e-5
SPAC17C9.05c,Pro,1,9.909043962186143e-7
SPBC216.01c,Pro,1,4.811396739481156e-6
SPBC211.08c,Pro,1,7.813957223338926e-6
SPAC18G6.06,Pro,1,2.3628869804467507e-5
SPAC10F6.02c,Pro,1,7.07595435379993e-6
SPBC776.14,Pro,1,1.898589952638172e-5
SPBC651.07,Pro,1,3.161400744106525e-5
SPAC821.12,Pro,1,6.0756535399760134e-6
SPBP26C9.02c,Pro,1,8.389084541724228e-6
SPBC1289.02c,Pro,1,5.92448679351252e-6
SPAC1002.04c,Pro,1,1.0171764261000432e-5
SPAC513.06c,Pro,1,3.7359133388418034e-6
SPAC6C3.06c,Pro,1,2.5523498969510898e-5
SPAC5H10.12c,Pro,1,1.083371763961406e-5
SPCC1739.06c,Pro,1,6.627076204995783e-6
SPBC3F6.05,Pro,1,5.955080394428358e-6
SPBC530.08,Pro,1,4.039349283741991e-6
SPAC13G7.04c,Pro,1,2.9283681782533997e-5
SPBC16E9.11c;SPAC1805.15c,Pro,1,2.348384928563829e-5
SPBC11G11.01,Pro,1,3.4259474073866343e-6
SPAC1B3.08,Pro,1,9.071152329605806e-6
SPAC1F7.03,Pro,1,1.5907717973736103e-5
SPAC10F6.08c,Pro,1,1.2909557622746548e-5
SPBC354.04,Pro,1,5.696641362453243e-6
SPBC1289.08,Pro,1,4.401431840790523e-6
SPBC19G7.14c,Pro,1,1.7518387300137813e-5
SPCC1494.09c,Pro,1,5.601765618352852e-6
SPBC1A4.05,Pro,1,6.954856619569891e-6
SPAPB1A10.09,Pro,1,8.290848063326733e-6
SPAC1F5.07c,Pro,1,9.725633232595927e-6
SPBC23E6.07c,Pro,1,2.5346421518510744e-7
SPAP27G11.07c,Pro,1,9.185040880610216e-6
SPAC1A6.02,Pro,1,1.0832686823609824e-5
SPBC4C3.09,Pro,1,9.428795969375403e-6
SPAC27E2.07,Pro,1,8.494725418911262e-6
SPCC191.01,Pro,1,5.012595174005169e-6
SPBC1921.02,Pro,1,1.0511703549783361e-5
SPAC458.03,Pro,1,1.2366700409910232e-5
SPAC144.08,Pro,1,9.99459547880586e-6
SPBC19F8.07,Pro,1,7.637991960589141e-6
SPAC1D4.13,Pro,1,6.8222305811828655e-6
SPAC343.19,Pro,1,4.7502121477298485e-6
SPBC1861.04c,Pro,1,1.7862692859923514e-5
SPCC63.07,Pro,1,1.1224607051999614e-5
SPAC1071.04c,Pro,1,1.729105066900859e-5
SPBC21B10.14,Pro,1,7.135883348445419e-6
SPBC725.14,Pro,1,7.197528942939916e-7
SPAC1610.02c,Pro,1,1.0245289605316433e-6
SPAC29A4.11,Pro,1,1.20981750675181e-5
SPBC530.01,Pro,1,7.051514885703808e-6
SPBC19C2.13c,Pro,1,6.167092755120711e-6
SPAC1F3.07c,Pro,1,2.8563359418714007e-6
SPBC1604.18c,Pro,1,2.5418812465112815e-6
SPBC4.02c,Pro,1,5.2770638807710525e-6
SPAP19A11.05c,Pro,1,3.871263509896875e-6
SPBC21B10.05c,Pro,1,3.4228274029207563e-6
SPBC13G1.10c,Pro,1,1.1177188189866639e-5
SPBC106.11c,Pro,1,5.823701818805011e-6
SPBC13A2.01c,Pro,1,6.962857676102523e-6
SPAC4G9.04c,Pro,1,4.631113033181449e-6
SPAC12G12.02,Pro,1,1.2209608838654303e-5
SPAC56F8.08,Pro,1,6.334536667542007e-6
SPAC19A8.11c,Pro,1,1.0470189825144168e-5
SPAC6G10.03c,Pro,1,8.41481379451119e-6
SPAC19A8.14,Pro,1,4.754257014214018e-6
SPAC22F3.08c,Pro,1,2.3041559096430474e-6
SPAC6G9.10c,Pro,1,8.578811622574885e-6
SPAC23C11.16,Pro,1,9.011879537413806e-6
SPCC1322.12c,Pro,1,1.866893133731619e-6
SPAC23E2.01,Pro,1,1.0549404993338812e-5
SPCC736.03c,Pro,1,3.5021013548526114e-6
SPAC12B10.06c,Pro,1,3.0697629697278686e-6
SPBC119.18,Pro,1,4.903046749962712e-6
SPAC19G12.07c,Pro,1,1.1194814245648364e-5
SPAC20G4.05c,Pro,1,8.261859914055482e-7
SPAC17G8.03c,Pro,1,9.37166518698441e-6
SPCC965.04c,Pro,1,5.311238213619674e-6
SPAC2F3.16,Pro,1,7.557361317416993e-6
SPAC4A8.03c,Pro,1,8.69278478140269e-6
SPAC1565.02c,Pro,1,1.5231819141797717e-5
SPBC1604.20c,Pro,1,4.237612646858011e-6
SPAC2F3.12c,Pro,1,6.983369837982711e-6
SPCC11E10.05c,Pro,1,6.073604050390029e-6
SPBC19C2.10,Pro,1,1.4028294537378887e-5
SPBC16A3.14,Pro,1,4.1499052052931784e-6
SPAC328.04,Pro,1,4.718137620936515e-6
SPAC24C9.02c,Pro,1,1.9055431490967377e-6
SPAC2C4.11c,Pro,1,6.3233417719673515e-6
SPBC1778.09,Pro,1,7.520049252886281e-6
SPBC16E9.15,Pro,1,2.1039175494419207e-6
SPBP16F5.06,Pro,1,9.33104511581555e-6
SPAC24H6.12c,Pro,1,3.1138569987796612e-6
SPBC16D10.07c,Pro,1,1.4578066099569228e-6
SPBC1734.08,Pro,1,2.1318066812079585e-6
SPAC17A2.09c,Pro,1,9.257867376267222e-6
SPAC4F10.18,Pro,1,3.2175321726989677e-6
SPBC2F12.08c,Pro,1,5.936531601011813e-6
SPAC12B10.03,Pro,1,8.171571166418271e-6
SPAC6F12.02,Pro,1,1.2255317579298991e-5
SPBC3H7.06c,Pro,1,4.66699049031228e-6
SPAC1486.10,Pro,1,1.6629527917625237e-5
SPAC1687.12c,Pro,1,6.267302359156951e-6
SPAC23H3.14,Pro,1,1.2389063696709453e-5
SPBC14F5.12c,Pro,1,5.748353669878805e-6
SPCC1450.11c,Pro,1,2.2751324032228734e-6
SPAC24C9.11,Pro,1,2.9886128326464496e-6
SPAC823.13c,Pro,1,8.169657852118784e-6
SPAC30C2.06c,Pro,1,1.5579805967009448e-6
SPAC664.01c,Pro,1,5.676717326192575e-6
SPCC16C4.15,Pro,1,2.9126722632141947e-6
SPAC227.11c,Pro,1,8.745103712725828e-6
SPBC947.01,Pro,1,8.028709721637215e-6
SPBC21.02,Pro,1,7.713710514653793e-6
SPAPJ691.03,Pro,1,1.1511388969782008e-5
SPAC19A8.13,Pro,1,1.5298368509461703e-5
SPAC2F3.08,Pro,1,8.013791188266067e-6
SPBC30D10.15,Pro,1,2.073173007765594e-5
SPCC63.11,Pro,1,6.639275556348292e-6
SPBC18H10.16,Pro,1,5.728684300212028e-6
SPAC25B8.17,Pro,1,1.405042087038806e-5
SPBC365.08c,Pro,1,3.697591010347765e-5
SPAC4A8.05c,Pro,1,9.77693823921353e-6
SPACUNK4.14,Pro,1,5.001780750610031e-6
SPAC343.17c,Pro,1,6.155185311928513e-6
SPAC13F5.04c,Pro,1,7.70997322113587e-6
SPBC19C2.01,Pro,1,7.395424508836008e-6
SPCC550.02c,Pro,1,1.201599434503038e-5
SPCC162.12,Pro,1,9.552335188061485e-6
SPBC1683.01,Pro,1,3.185876772063921e-6
SPAC6F12.04,Pro,1,3.611043224176874e-6
SPAC24H6.02c,Pro,1,4.243531735526825e-6
SPBC1709.13c,Pro,1,6.728707639865097e-6
SPCC1919.12c,Pro,1,8.879515170032931e-6
SPBC19F8.01c,Pro,1,1.1606390079890717e-5
SPBC24C6.06,Pro,1,5.9997058075954175e-6
SPAC17H9.02,Pro,1,9.31155670067167e-6
SPAC1834.07,Pro,1,2.471053952795699e-6
SPAC20H4.02,Pro,1,6.334882038392189e-6
SPAC4F8.06,Pro,1,3.9071359731411896e-6
SPAC589.05c,Pro,1,8.188185286401646e-6
SPBC15C4.03,Pro,1,5.019504291668558e-6
SPAC57A10.02,Pro,1,4.898506167819412e-6
SPAC513.02,Pro,1,5.225109387864804e-7
SPBC106.19,Pro,1,4.8777410046947915e-6
SPBC1539.01c,Pro,1,1.2966696000457008e-5
SPAC1556.04c,Pro,1,1.024467274142933e-5
SPCC1682.11c,Pro,1,2.2168557090748354e-5
SPAC13G6.05c,Pro,1,5.678455040164958e-6
SPBC2D10.18,Pro,1,4.881750609872304e-6
SPBP19A11.04c,Pro,1,5.862622239073049e-6
SPAC144.16,Pro,1,5.965350419337302e-6
SPCC1682.07,Pro,1,5.520949430317671e-6
SPAP32A8.03c,Pro,1,3.2398919688219546e-6
SPAC1527.02,Pro,1,1.0332552115372874e-5
SPBC336.11,Pro,1,7.891556296353071e-6
SPAC1093.05,Pro,1,6.860871747352247e-6
SPAP27G11.14c,Pro,1,6.320932311799459e-6
SPCC1393.10,Pro,1,5.810315767244561e-6
SPAC4A8.08c,Pro,1,4.3553477948012855e-6
SPBC25H2.06c,Pro,1,1.810792605262397e-5
SPBC32H8.07,Pro,1,4.2990894941077674e-6
SPBC13G1.08c,Pro,1,1.3382192792265906e-5
SPCC23B6.02c,Pro,1,2.588007039374083e-5
SPCC4B3.15,Pro,1,4.755712569995009e-6
SPCC18B5.05c,Pro,1,1.7348265598027116e-5
SPAC18G6.01c,Pro,1,2.4713079751566107e-6
SPAC6G9.14,Pro,1,5.842907275870914e-6
SPBC1271.13,Pro,1,6.5244901018839114e-6
SPBC1604.06c,Pro,1,5.739639546883278e-6
SPAC15A10.06,Pro,1,8.171196617723195e-6
SPCC61.01c,Pro,1,9.23180364838248e-6
SPCPB16A4.02c,Pro,1,9.412801920031656e-6
SPAC26H5.05,Pro,1,1.8027303393905304e-6
SPBP4H10.19c,Pro,1,5.24747163697332e-6
SPBC1E8.03c,Pro,1,7.183988592536555e-6
SPCC830.03,Pro,1,1.5532397683556722e-6
SPAC29E6.08,Pro,1,1.1349465139541022e-5
SPCC1020.11c,Pro,1,1.0677311592780227e-5
SPAC23H3.02c,Pro,1,2.572333665282973e-6
SPAC6G9.01c,Pro,1,9.540865880944797e-6
SPBC1539.08,Pro,1,6.882196637240136e-6
SPBC1271.15c,Pro,1,9.223929557631335e-6
SPBC216.06c,Pro,1,2.625550516138231e-5
SPBC11B10.03,Pro,1,7.109294541857684e-6
SPBC3B8.05,Pro,1,6.6091588968166255e-6
SPBC26H8.04c,Pro,1,1.0728125159168526e-5
SPCC645.07,Pro,1,6.0965767282620395e-6
SPAC12G12.13c,Pro,1,1.1808616937965393e-5
SPAC26F1.02,Pro,1,4.026003508272651e-6
SPCPB16A4.04c,Pro,1,3.8312455011101995e-6
SPAC10F6.10,Pro,1,3.498946129434716e-6
SPAC17H9.10c,Pro,1,8.5195950098046708e-006
SPCC18B5.04,Pro,1,7.614623468568784e-6
SPAC3A12.05c,Pro,1,3.429250470581561e-6
SPAC1F12.09,Pro,1,2.3314454730876862e-5
SPBC1604.25,Pro,1,8.08347093730298e-6
SPAC31A2.08,Pro,1,7.51574115021248e-6
SPBC32H8.04c,Pro,1,1.1067785496512587e-5
SPCC1020.05,Pro,1,5.348453844976662e-6
SPAC110.02,Pro,1,1.1247125502383995e-5
SPAC26A3.06,Pro,1,9.582055305620071e-6
SPCC584.15c,Pro,1,4.8849859378064515e-6
SPAC18G6.15,Pro,1,5.060406384111287e-6
SPAC4A8.10,Pro,1,5.6305359549038536e-5
SPBC29A10.11c,Pro,1,2.4148446728993398e-6
SPCC1672.09,Pro,1,9.977854155236876e-6
SPAC458.06,Pro,1,3.265047165345876e-6
SPBC1A4.06c,Pro,1,5.3490853230078626e-6
SPAC16E8.10c,Pro,1,1.0666144354545335e-5
SPBC13E7.01,Pro,1,4.628993283287302e-6
SPAC2E1P5.03,Pro,1,1.2520291180242417e-5
SPCC736.06,Pro,1,6.2088932282914305e-6
SPBC115.02c,Pro,1,4.661126089384864e-6
SPBC14F5.02,Pro,1,5.3822397356046525e-6
SPCC16C4.02c,Pro,1,1.2143895604688373e-5
SPAC57A10.05c,Pro,1,3.4206981408618126e-6
SPAC27E2.02,Pro,1,5.043692429634653e-6
SPCC962.06c,Pro,1,1.4189483228610935e-5
SPBC32H8.05,Pro,1,9.064526472680184e-6
SPAC23C4.12,Pro,1,1.8770707068843003e-6
SPAC4F10.19c,Pro,1,1.7438343442234689e-6
SPCC364.05,Pro,1,5.563394785024533e-6
SPBC2D10.14c,Pro,1,5.017850774767003e-6
SPBP4H10.18c,Pro,1,8.563458657107547e-6
SPAC12B10.09,Pro,1,9.085578521974472e-6
SPCC645.03c,Pro,1,3.130011508254878e-6
SPAC11D3.03c,Pro,1,7.08941881586429e-7
SPAC607.04,Pro,1,1.4348684655668386e-6
SPCC1259.07,Pro,1,5.397709772760849e-6
SPBC36B7.04,Pro,1,5.419404505704716e-6
SPAC23H4.18c,Pro,1,3.0139914180369233e-6
SPAC17G8.07,Pro,1,7.1607790185239805e-6
SPAC926.06c,Pro,1,3.580710175867203e-6
SPAC25B8.16,Pro,1,9.188774902519944e-6
SPBC29B5.01,Pro,1,1.5260357769220445e-5
SPAC644.17c,Pro,1,2.715899103939439e-6
SPCC1494.01,Pro,1,2.7348336949065535e-5
SPAPB17E12.02;SPAC19B12.12c,Pro,1,6.007060526942446e-6
SPAC1687.16c,Pro,1,1.3145622587469005e-5
SPAC31G5.08,Pro,1,4.75203172973392e-6
SPCC622.15c,Pro,1,4.469527252306225e-6
SPCC126.11c,Pro,1,8.747069279076031e-6
SPBC16A3.17c,Pro,1,9.177786838880144e-6
SPBC16C6.12c,Pro,1,1.0317264221760175e-5
SPAC19G12.17,Pro,1,4.142175930044886e-6
SPAC2F7.07c,Pro,1,3.6174268840919136e-6
SPAC2C4.14c,Pro,1,6.1985044166214875e-6
SPAC3G9.15c,Pro,1,5.262746069431594e-6
SPAC29A4.14c,Pro,1,3.340681875442786e-6
SPAC821.09,Pro,1,4.112037154730065e-5
SPBPB2B2.10c,Pro,1,9.205039046900634e-6
SPAC22H10.10,Pro,1,4.863524670858875e-6
SPAC20H4.05c,Pro,1,1.2155410512546604e-5
SPAC607.08c,Pro,1,6.961046956265322e-6
SPBC26H8.09c,Pro,1,5.085269698417166e-6
SPAC10F6.05c,Pro,1,9.426011261512443e-6
SPACUNK4.11c,Pro,1,3.0091883945462473e-6
SPCC1739.02c,Pro,1,4.505729420153545e-6
SPAC30D11.01c,Pro,1,2.7334772457940905e-6
SPBC887.19,Pro,1,4.919776550841155e-6
SPAC23G3.04,Pro,1,8.522636488467674e-6
SPBC21H7.06c,Pro,1,7.033210014458645e-6
SPAC2F7.04,Pro,1,4.477893287719655e-6
SPAC1805.18,Pro,1,4.088393285538825e-6
SPCC1739.07,Pro,1,7.291226598223979e-6
SPAC824.04,Pro,1,2.8151734243719863e-6
SPAC19G12.12,Pro,1,3.6496035081207384e-6
SPCC1919.15,Pro,1,1.191433233431619e-6
SPBC1683.04,Pro,1,8.133168625873962e-6
SPBC8D2.16c,Pro,1,3.4349987726551524e-6
SPAC11E3.03,Pro,1,3.133212625544208e-6
SPAC6B12.19,Pro,1,6.855348134141065e-6
SPAC8C9.14,Pro,1,6.120476510717251e-6
SPBC1861.07,Pro,1,2.251169328840831e-6
SPCC285.09c,Pro,1,4.5916653507362236e-6
SPAC3G6.08,Pro,1,4.912612680109649e-6
SPBC18E5.11c,Pro,1,3.424767955160018e-6
SPBP35G2.05c,Pro,1,1.0702746083757441e-5
SPCC4G3.11,Pro,1,6.9537369801237675e-6
SPBP4H10.03,Pro,1,7.739688762766695e-6
SPAC17A5.06,Pro,1,8.661803898462078e-6
SPAC343.13,Pro,1,1.13341483275061e-5
SPCC1682.12c,Pro,1,5.433543517170728e-6
SPAC9G1.10c,Pro,1,4.608697458300585e-6
SPBC1A4.10c,Pro,1,7.792781559139388e-6
SPCC11E10.06c,Pro,1,3.220738255050075e-6
SPAC227.02c,Pro,1,3.979053977792014e-6
SPAC1687.02,Pro,1,6.367122584168451e-6
SPBC36.09,Pro,1,8.666043470312224e-6
SPAC23D3.10c,Pro,1,6.811180717296624e-6
SPAC4G9.14,Pro,1,7.987380605056945e-6
SPCC550.09,Pro,1,4.835786751526517e-6
SPBC32H8.08c,Pro,1,7.1758779155108174e-6
SPAC31G5.19,Pro,1,2.0061146910035137e-6
SPBC365.04c,Pro,1,1.0584914387341474e-5
SPCC16A11.05c,Pro,1,2.566629789342697e-6
SPAC105.03c,Pro,1,3.3707658001564165e-6
SPBC8D2.14c,Pro,1,4.742355912465017e-6
SPAPB21F2.03,Pro,1,7.277161651932047e-6
SPCC1919.02,Pro,1,8.882466275924175e-6
SPAC6B12.07c,Pro,1,8.247717746280242e-6
SPBC18H10.06c,Pro,1,9.651929600045645e-6
SPAC22H10.07,Pro,1,6.813314122912203e-6
SPAPB1E7.10,Pro,1,4.9443047559049385e-6
SPAC144.10c,Pro,1,9.739829871927002e-6
SPBC1703.12,Pro,1,1.1270290981747785e-5
SPAC9.06c,Pro,1,6.772572786054547e-6
SPAC22E12.16c,Pro,1,3.350022354312895e-6
SPAC3G9.16c,Pro,1,7.810577089990585e-7
SPAC1039.01,Pro,1,5.161118864593143e-5
SPAC664.10,Pro,1,2.9145711435242215e-6
SPCC16A11.13,Pro,1,3.0613813113043767e-6
SPBC29A3.03c,Pro,1,2.2417512480008213e-7
SPBC119.05c,Pro,1,9.992621243414556e-6
SPAC3G6.06c,Pro,1,3.820479474456561e-7
SPAC24B11.07c,Pro,1,5.03729249382915e-6
SPBC3B9.11c,Pro,1,5.930239995792218e-6
SPAC3G9.12,Pro,1,4.182371528065853e-6
SPBC19G7.07c,Pro,1,1.1588418530753657e-5
SPAC458.07,Pro,1,8.02238148017078e-6
SPBC30B4.01c,Pro,1,9.358685521046366e-6
SPBC26H8.05c,Pro,1,4.696655149067626e-6
SPAC1296.05c,Pro,1,1.1722801386710698e-5
SPAC16E8.03,Pro,1,6.634768238677658e-6
SPBC902.02c,Pro,1,1.3821452528274463e-6
